Time,Tx Commit p50,Tx Commit p90
2025-06-15 22:28:32,364,464
2025-06-15 22:28:33,364,464
2025-06-15 22:28:33,364,464
2025-06-15 22:28:34,364,464
2025-06-15 22:28:34,364,464
2025-06-15 22:28:35,364,464
2025-06-15 22:28:35,364,464
2025-06-15 22:28:36,364,464
2025-06-15 22:28:36,364,464
2025-06-15 22:28:37,364,464
2025-06-15 22:28:37,364,464
2025-06-15 22:28:38,364,464
2025-06-15 22:28:38,364,464
2025-06-15 22:28:39,364,464
2025-06-15 22:28:39,364,464
2025-06-15 22:28:40,364,464
2025-06-15 22:28:40,364,464
2025-06-15 22:28:41,364,464
2025-06-15 22:28:41,364,464
2025-06-15 22:28:42,364,464
2025-06-15 22:28:42,364,464
2025-06-15 22:28:43,364,464
2025-06-15 22:28:43,364,464
2025-06-15 22:28:44,364,464
2025-06-15 22:28:44,364,464
2025-06-15 22:28:45,364,464
2025-06-15 22:28:45,364,464
2025-06-15 22:28:46,364,464
2025-06-15 22:28:46,364,464
2025-06-15 22:28:47,364,464
2025-06-15 22:28:47,364,464
2025-06-15 22:28:48,364,464
2025-06-15 22:28:48,364,464
2025-06-15 22:28:49,364,464
2025-06-15 22:28:49,364,464
2025-06-15 22:28:50,364,464
2025-06-15 22:28:50,364,464
2025-06-15 22:28:51,364,464
2025-06-15 22:28:51,364,464
2025-06-15 22:28:52,364,464
2025-06-15 22:28:52,364,464
2025-06-15 22:28:53,364,464
2025-06-15 22:28:53,364,464
2025-06-15 22:28:54,364,464
2025-06-15 22:28:54,364,464
2025-06-15 22:28:55,364,464
2025-06-15 22:28:55,364,464
2025-06-15 22:28:56,364,464
2025-06-15 22:28:56,364,464
2025-06-15 22:28:57,364,464
2025-06-15 22:28:57,364,464
2025-06-15 22:28:58,364,464
2025-06-15 22:28:58,364,464
2025-06-15 22:28:59,364,464
2025-06-15 22:28:59,364,464
2025-06-15 22:29:00,364,464
2025-06-15 22:29:00,364,464
2025-06-15 22:29:01,364,464
2025-06-15 22:29:01,364,464
2025-06-15 22:29:02,364,464
2025-06-15 22:29:02,364,464
2025-06-15 22:29:03,364,464
2025-06-15 22:29:03,364,464
2025-06-15 22:29:04,364,464
2025-06-15 22:29:04,364,464
2025-06-15 22:29:05,364,464
2025-06-15 22:29:05,364,464
2025-06-15 22:29:06,364,464
2025-06-15 22:29:06,364,464
2025-06-15 22:29:07,364,464
2025-06-15 22:29:07,364,464
2025-06-15 22:29:08,364,464
2025-06-15 22:29:08,364,464
2025-06-15 22:29:09,364,464
2025-06-15 22:29:09,364,464
2025-06-15 22:29:10,364,464
2025-06-15 22:29:10,364,464
2025-06-15 22:29:11,364,464
2025-06-15 22:29:11,364,464
2025-06-15 22:29:12,364,464
2025-06-15 22:29:12,364,464
2025-06-15 22:29:13,364,464
2025-06-15 22:29:13,364,464
2025-06-15 22:29:14,364,464
2025-06-15 22:29:14,364,463
2025-06-15 22:29:15,364,463
2025-06-15 22:29:15,364,463
2025-06-15 22:29:16,364,463
2025-06-15 22:29:16,364,463
2025-06-15 22:29:17,364,463
2025-06-15 22:29:17,364,463
2025-06-15 22:29:18,364,463
2025-06-15 22:29:18,365,463
2025-06-15 22:29:19,365,463
2025-06-15 22:29:19,364,463
2025-06-15 22:29:20,365,463
2025-06-15 22:29:20,365,463
2025-06-15 22:29:21,365,463
2025-06-15 22:29:21,365,463
2025-06-15 22:29:22,365,463
2025-06-15 22:29:22,365,463
2025-06-15 22:29:23,365,463
2025-06-15 22:29:23,365,463
2025-06-15 22:29:24,365,463
2025-06-15 22:29:24,365,463
2025-06-15 22:29:25,365,463
2025-06-15 22:29:25,365,463
2025-06-15 22:29:26,365,463
2025-06-15 22:29:26,365,463
2025-06-15 22:29:27,365,463
2025-06-15 22:29:27,365,463
2025-06-15 22:29:28,365,463
2025-06-15 22:29:28,365,463
2025-06-15 22:29:29,365,463
2025-06-15 22:29:29,365,463
2025-06-15 22:29:30,365,463
2025-06-15 22:29:30,365,463
2025-06-15 22:29:31,365,463
2025-06-15 22:29:31,365,463
2025-06-15 22:29:32,365,463
2025-06-15 22:29:32,365,463
2025-06-15 22:29:33,365,463
2025-06-15 22:29:33,365,463
2025-06-15 22:29:34,365,463
2025-06-15 22:29:34,365,463
2025-06-15 22:29:35,365,463
2025-06-15 22:29:35,365,463
2025-06-15 22:29:36,365,463
2025-06-15 22:29:36,365,463
2025-06-15 22:29:37,365,463
2025-06-15 22:29:37,365,463
2025-06-15 22:29:38,365,463
2025-06-15 22:29:38,365,463
2025-06-15 22:29:39,365,463
2025-06-15 22:29:39,365,463
2025-06-15 22:29:40,365,463
2025-06-15 22:29:40,365,463
2025-06-15 22:29:41,365,463
2025-06-15 22:29:41,365,463
2025-06-15 22:29:42,365,463
2025-06-15 22:29:42,365,463
2025-06-15 22:29:43,365,463
2025-06-15 22:29:43,365,463
2025-06-15 22:29:44,365,463
2025-06-15 22:29:44,365,463
2025-06-15 22:29:45,365,463
2025-06-15 22:29:45,365,463
2025-06-15 22:29:46,365,463
2025-06-15 22:29:46,365,463
2025-06-15 22:29:47,365,463
2025-06-15 22:29:47,365,463
2025-06-15 22:29:48,365,463
2025-06-15 22:29:48,365,463
2025-06-15 22:29:49,365,463
2025-06-15 22:29:49,365,463
2025-06-15 22:29:50,365,463
2025-06-15 22:29:50,365,463
2025-06-15 22:29:51,365,463
2025-06-15 22:29:51,365,463
2025-06-15 22:29:52,365,463
2025-06-15 22:29:52,365,463
2025-06-15 22:29:53,365,463
2025-06-15 22:29:53,365,463
2025-06-15 22:29:54,365,463
2025-06-15 22:29:54,365,463
2025-06-15 22:29:55,365,463
2025-06-15 22:29:55,365,463
2025-06-15 22:29:56,365,463
2025-06-15 22:29:56,365,463
2025-06-15 22:29:57,365,463
2025-06-15 22:29:57,365,463
2025-06-15 22:29:58,365,463
2025-06-15 22:29:58,365,463
2025-06-15 22:29:59,365,463
2025-06-15 22:29:59,365,463
2025-06-15 22:30:00,365,463
2025-06-15 22:30:00,365,463
2025-06-15 22:30:01,365,463
2025-06-15 22:30:01,365,463
2025-06-15 22:30:02,365,463
2025-06-15 22:30:02,365,463
2025-06-15 22:30:03,365,463
2025-06-15 22:30:03,365,463
2025-06-15 22:30:04,365,463
2025-06-15 22:30:04,365,463
2025-06-15 22:30:05,365,463
2025-06-15 22:30:05,365,463
2025-06-15 22:30:06,365,463
2025-06-15 22:30:06,365,463
2025-06-15 22:30:07,365,463
2025-06-15 22:30:07,365,463
2025-06-15 22:30:08,365,463
2025-06-15 22:30:08,365,463
2025-06-15 22:30:09,365,463
2025-06-15 22:30:09,365,463
2025-06-15 22:30:10,365,463
2025-06-15 22:30:10,365,463
2025-06-15 22:30:11,365,463
2025-06-15 22:30:11,365,463
2025-06-15 22:30:12,365,462
2025-06-15 22:30:12,364,462
2025-06-15 22:30:13,364,461
2025-06-15 22:30:13,364,462
2025-06-15 22:30:14,364,462
2025-06-15 22:30:14,364,463
2025-06-15 22:30:15,363,463
2025-06-15 22:30:15,363,463
2025-06-15 22:30:16,363,463
2025-06-15 22:30:16,363,463
2025-06-15 22:30:17,363,463
2025-06-15 22:30:17,363,463
2025-06-15 22:30:18,363,463
2025-06-15 22:30:18,363,463
2025-06-15 22:30:19,362,463
2025-06-15 22:30:19,362,463
2025-06-15 22:30:20,362,463
2025-06-15 22:30:20,362,462
2025-06-15 22:30:21,362,462
2025-06-15 22:30:21,362,462
2025-06-15 22:30:22,362,462
2025-06-15 22:30:22,362,462
2025-06-15 22:30:23,362,462
2025-06-15 22:30:23,362,462
2025-06-15 22:30:24,362,462
2025-06-15 22:30:24,362,462
2025-06-15 22:30:25,362,462
2025-06-15 22:30:25,362,462
2025-06-15 22:30:26,362,462
2025-06-15 22:30:26,362,462
2025-06-15 22:30:27,362,462
2025-06-15 22:30:27,362,462
2025-06-15 22:30:28,362,462
2025-06-15 22:30:28,362,462
2025-06-15 22:30:29,362,462
2025-06-15 22:30:29,362,462
2025-06-15 22:30:30,362,462
2025-06-15 22:30:30,362,462
2025-06-15 22:30:31,362,462
2025-06-15 22:30:31,362,462
2025-06-15 22:30:32,362,462
2025-06-15 22:30:32,362,462
2025-06-15 22:30:33,362,462
2025-06-15 22:30:33,362,462
2025-06-15 22:30:34,362,462
2025-06-15 22:30:34,362,462
2025-06-15 22:30:35,362,462
2025-06-15 22:30:35,362,462
2025-06-15 22:30:36,362,462
2025-06-15 22:30:36,362,462
2025-06-15 22:30:37,362,462
2025-06-15 22:30:37,362,462
2025-06-15 22:30:38,362,462
2025-06-15 22:30:38,362,462
2025-06-15 22:30:39,362,462
2025-06-15 22:30:39,362,462
2025-06-15 22:30:40,362,462
2025-06-15 22:30:40,362,462
2025-06-15 22:30:41,362,462
2025-06-15 22:30:41,362,462
2025-06-15 22:30:42,362,462
2025-06-15 22:30:42,362,462
2025-06-15 22:30:43,362,462
2025-06-15 22:30:43,362,462
2025-06-15 22:30:44,362,462
2025-06-15 22:30:44,362,462
2025-06-15 22:30:45,362,462
2025-06-15 22:30:45,362,462
2025-06-15 22:30:46,362,462
2025-06-15 22:30:46,362,462
2025-06-15 22:30:47,362,462
2025-06-15 22:30:47,362,462
2025-06-15 22:30:48,,462
2025-06-15 22:30:48,,462
2025-06-15 22:30:49,,462
2025-06-15 22:30:49,,462
2025-06-15 22:30:50,,462
2025-06-15 22:30:50,,462
2025-06-15 22:30:51,,462
2025-06-15 22:30:51,,462
2025-06-15 22:30:52,,462
2025-06-15 22:30:52,,462
2025-06-15 22:30:53,,462
2025-06-15 22:30:53,,462
2025-06-15 22:30:54,,462
2025-06-15 22:30:54,,462
2025-06-15 22:30:55,,462
2025-06-15 22:30:55,,462
2025-06-15 22:30:56,,462
2025-06-15 22:30:56,,462
2025-06-15 22:30:57,,462
2025-06-15 22:30:57,,462
2025-06-15 22:30:58,,462
